subscription_id,project_id__hashed,plan_id,reporting_date,subscription_period_start,subscription_period_end,subscription_period_number,cumulative_data_usage_megabyte,cumulative_voice_usage_minutes,cumulative_sms_usage,number_of_addons_activated
sub_582bda0108af614fbaa58a4dc84b,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2025-05-18 00:00:00,2025-04-19,2025-05-19,2,46.613504,0.0,14.000000000,0
sub_061159ecb93d6d1bde2d1032a38a,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2025-05-18 00:00:00,2025-04-19,2025-05-19,11,0.0,0.0,0.000000000,0
sub_6e4bdf56a605a2b3e16c06ed724c,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2025-05-18 00:00:00,2025-04-19,2025-05-19,15,120.769536,47.0,322.000000000,0
sub_1845bb5d805b856c3b77d8ea59b5,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2025-05-18 00:00:00,2025-04-19,2025-05-19,11,143.45011200000002,261.0,331.000000000,0
sub_f3008eeedaf0bc82f285f3f747e0,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_af7b4a30086929d37e7f4eb3daed,2025-05-18 00:00:00,2025-04-19,2025-05-19,10,14.404608,52.0,173.000000000,0
sub_70c57789ca8a19c4434d6039b884,2aeca1a6c1ecf52b28b7f7646b6fb90563a417ee3e5dc32f9d1a50d7e8b9e13a,pln_c5b25fc1ad1cfcaf90a87b7e086a,2025-05-18 00:00:00,2025-04-19,2025-05-19,2,437.357822,0.0,0.000000000,0
sub_b1a3df3fe991eb2ccba327cadb72,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2025-05-18 00:00:00,2025-04-19,2025-05-19,13,905.042944,152.0,934.000000000,0
sub_f1a1ec6e9e1e6439174309b49775,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_1d3f49d61a672755efc1865c4d9a,2025-05-18 00:00:00,2025-04-19,2025-05-19,12,26188.094464,28.0,483.000000000,0
sub_ca4c72f09ec4a2a0e9bb58a29ec9,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_1d3f49d61a672755efc1865c4d9a,2025-05-19 00:00:00,2025-04-20,2025-05-20,15,0.0,0.0,0.000000000,0
sub_62f2361922206f96eb3a63959c61,2aeca1a6c1ecf52b28b7f7646b6fb90563a417ee3e5dc32f9d1a50d7e8b9e13a,pln_c5b25fc1ad1cfcaf90a87b7e086a,2025-05-19 00:00:00,2025-04-20,2025-05-20,2,1294.968239,0.0,3.000000000,0
sub_f79745516535485766f2d976d7b2,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2025-05-19 00:00:00,2025-04-20,2025-05-20,7,0.014336,0.0,0.000000000,0
sub_1bd82b8e8a5b6c0d93984344317b,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2025-05-19 00:00:00,2025-04-20,2025-05-20,4,215.986176,314.0,1025.000000000,0
sub_77086e1890291dfb1f3713f70b60,2aeca1a6c1ecf52b28b7f7646b6fb90563a417ee3e5dc32f9d1a50d7e8b9e13a,pln_588c59e59103c836fb97c0352a47,2025-05-19 00:00:00,2025-04-20,2025-05-20,2,3346.155552,0.0,6.000000000,0
sub_7190f879d44ae8434da76c60ea3b,2aeca1a6c1ecf52b28b7f7646b6fb90563a417ee3e5dc32f9d1a50d7e8b9e13a,pln_c5b25fc1ad1cfcaf90a87b7e086a,2025-05-19 00:00:00,2025-04-20,2025-05-20,2,338.791044,0.0,10.000000000,0
sub_1df6bfda42d27d0f6161dfdc6075,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2025-05-19 00:00:00,2025-04-20,2025-05-20,9,0.0,0.0,0.000000000,0
sub_cbc7b141de6cc4211dd7ae786a3a,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_1d3f49d61a672755efc1865c4d9a,2025-05-19 00:00:00,2025-04-20,2025-05-20,8,0.0,0.0,0.000000000,0
sub_cc148d8a74d511ecedc02de426b2,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_1d3f49d61a672755efc1865c4d9a,2025-05-19 00:00:00,2025-04-20,2025-05-20,4,10740.289536,773.0,1507.000000000,0
sub_fd093bdb0eee64cc92351123f2df,2aeca1a6c1ecf52b28b7f7646b6fb90563a417ee3e5dc32f9d1a50d7e8b9e13a,pln_c5b25fc1ad1cfcaf90a87b7e086a,2025-05-19 00:00:00,2025-04-20,2025-05-20,2,291.44007,0.0,13.000000000,0
sub_1273e554220b9e2d500668ae50d0,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2025-05-19 00:00:00,2025-04-20,2025-05-20,9,0.0,0.0,0.000000000,0
sub_9f91cf3d6e824b5c14b09c5d4672,2aeca1a6c1ecf52b28b7f7646b6fb90563a417ee3e5dc32f9d1a50d7e8b9e13a,pln_588c59e59103c836fb97c0352a47,2025-05-19 00:00:00,2025-05-18,2025-05-19,3,0.0,0.0,0.000000000,0
sub_9a2892413022168ca01de2e4dac6,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2025-05-19 00:00:00,2025-04-20,2025-05-20,13,75.978752,0.0,5.000000000,0
sub_32d1e303e387cb8246f3b8c614c7,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2025-05-19 00:00:00,2025-04-20,2025-05-20,9,238.03801600000003,471.0,1119.000000000,0
sub_bcd52f7aa065cb44603a9c0af7b2,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,pln_be484393f3f4236b0d97a8e08cc6,2025-05-19 00:00:00,2025-04-20,2025-05-20,1,0.0,0.0,0.000000000,0
sub_23ef61891c056edeeed75acc2ae1,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2025-05-19 00:00:00,2025-04-20,2025-05-20,6,0.0,0.0,0.000000000,0
sub_5185c609c3389cfe6671933fa987,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_1d3f49d61a672755efc1865c4d9a,2025-05-19 00:00:00,2025-04-20,2025-05-20,12,2224.026624,38.0,318.000000000,0
sub_432c63e088a04de3dae53c60c7ce,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2025-05-19 00:00:00,2025-04-20,2025-05-20,1,163.01465600000003,10.0,6.000000000,0
sub_c7dbe6d2fb67e4ff03eb30b62750,2aeca1a6c1ecf52b28b7f7646b6fb90563a417ee3e5dc32f9d1a50d7e8b9e13a,pln_c5b25fc1ad1cfcaf90a87b7e086a,2025-05-19 00:00:00,2025-04-20,2025-05-20,2,0.0,0.0,10.000000000,0
sub_d5951d690503a78dbaac49ffd7f7,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2025-05-19 00:00:00,2025-04-25,2025-05-19,13,5603.650559999999,0.0,6.000000000,0
sub_adcf432205cb31ecf657d1ca98de,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,pln_3547586bf1a44e88d28081a6a456,2025-05-19 00:00:00,2025-04-20,2025-05-20,1,120.88729599999999,78.77000000000001,153.000000000,0
sub_737694e77cf6372ec0de0ee2dc5f,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2025-05-19 00:00:00,2025-04-20,2025-05-20,8,1328.64512,212.0,284.000000000,0
sub_a0bb4cd4ff418ce5bba82aa5d011,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,pln_be484393f3f4236b0d97a8e08cc6,2025-05-19 00:00:00,2025-04-20,2025-05-20,1,0.0,0.0,0.000000000,0
sub_ee1a867d3fe5232516560c3acab2,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,pln_c2e73083cdcd7349ed576eea5f06,2025-05-19 00:00:00,2025-05-15,2025-05-19,1,0.0,0.0,0.000000000,0
sub_ce6edf083dbcb236916a4ad7ba3a,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2025-05-19 00:00:00,2025-04-20,2025-05-20,9,1785.7034239999998,73.0,481.000000000,0
sub_12792721ec503b6ba9ba6bcbc18e,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2025-05-19 00:00:00,2025-04-20,2025-05-20,13,0.0,0.0,0.000000000,0
sub_607b87d3b2e6b40a6c22074b61fa,2aeca1a6c1ecf52b28b7f7646b6fb90563a417ee3e5dc32f9d1a50d7e8b9e13a,pln_c5b25fc1ad1cfcaf90a87b7e086a,2025-05-19 00:00:00,2025-04-20,2025-05-20,2,1534.7368940000001,0.0,0.000000000,0
sub_5df47100f561deaea9d837ad6aa4,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,pln_be484393f3f4236b0d97a8e08cc6,2025-05-19 00:00:00,2025-04-20,2025-05-20,1,44700.991488,20.73,25.000000000,0
sub_423c2e13cb45494f3afa2d99fe2b,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_1d3f49d61a672755efc1865c4d9a,2025-05-19 00:00:00,2025-04-20,2025-05-20,8,14067.755008,394.0,361.000000000,0
sub_4de794da1e2f423f8ef3d4b3ce0e,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2025-05-19 00:00:00,2025-04-20,2025-05-20,6,11.278336,0.0,0.000000000,0
sub_354ad81f06674f9d345212375c54,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2025-05-19 00:00:00,2025-04-20,2025-05-20,13,0.0,0.0,0.000000000,0
sub_e3cdbdffd83bc363cd3cce5ce7d6,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2025-05-19 00:00:00,2025-04-20,2025-05-20,2,1128.795136,963.0,1316.000000000,0
sub_2139a9ec870702d433b4b00e0e21,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2025-05-19 00:00:00,2025-04-20,2025-05-20,1,1136.731136,128.0,15.000000000,0
sub_acb7cdd414c56a8b0a33fc35b5a1,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_af7b4a30086929d37e7f4eb3daed,2025-05-19 00:00:00,2025-04-20,2025-05-20,6,515.806208,381.0,239.000000000,0
sub_f2c8b1b64b104effe3d8a7e391f9,2aeca1a6c1ecf52b28b7f7646b6fb90563a417ee3e5dc32f9d1a50d7e8b9e13a,pln_588c59e59103c836fb97c0352a47,2025-05-19 00:00:00,2025-04-20,2025-05-20,2,997.2826989999999,0.0,2.000000000,0
sub_aa232f104587e62799644ee9ef35,2aeca1a6c1ecf52b28b7f7646b6fb90563a417ee3e5dc32f9d1a50d7e8b9e13a,pln_c5b25fc1ad1cfcaf90a87b7e086a,2025-05-19 00:00:00,2025-04-20,2025-05-20,2,151.14121699999998,0.0,0.000000000,0
sub_691ae7f38f9a2c25e8192d65bece,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_1d3f49d61a672755efc1865c4d9a,2025-05-19 00:00:00,2025-04-20,2025-05-20,11,74.758144,234.0,68.000000000,0
sub_e54230657c98bc5eb143fb2c4212,2aeca1a6c1ecf52b28b7f7646b6fb90563a417ee3e5dc32f9d1a50d7e8b9e13a,pln_c5b25fc1ad1cfcaf90a87b7e086a,2025-05-19 00:00:00,2025-04-20,2025-05-20,2,83.593859,1.0,0.000000000,0
sub_81ebbe171d29a423e7ae483106e8,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,pln_b109c69e95246b6d535b9cc9174f,2025-05-19 00:00:00,2025-05-13,2025-05-19,1,0.0,0.0,0.000000000,0
sub_246bdc78fb8530c06e2a8d85ed61,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2025-05-19 00:00:00,2025-04-20,2025-05-20,7,0.0,0.0,0.000000000,0
sub_52836aecb72f8349130d4820e8c4,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,pln_b109c69e95246b6d535b9cc9174f,2025-05-19 00:00:00,2025-05-11,2025-05-19,1,0.0,0.0,0.000000000,0
sub_ae4f0aa7390c77767d8a46c2522a,2aeca1a6c1ecf52b28b7f7646b6fb90563a417ee3e5dc32f9d1a50d7e8b9e13a,pln_c5b25fc1ad1cfcaf90a87b7e086a,2025-05-19 00:00:00,2025-04-20,2025-05-20,2,0.0,0.0,2.000000000,0
sub_ccd8fe7c08c3c615af9cdbaa8b14,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2025-05-19 00:00:00,2025-04-20,2025-05-20,13,115.499008,394.0,618.000000000,0
sub_3bc6dd0ecb0f0ec23989977ca527,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,pln_be484393f3f4236b0d97a8e08cc6,2025-05-19 00:00:00,2025-04-20,2025-05-20,1,61900.029952000004,619.13,305.000000000,0
sub_6a4592fdd66b8905e6c942afad42,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2025-05-19 00:00:00,2025-04-20,2025-05-20,14,0.0,355.0,0.000000000,0
sub_5f289605fd30faecde6b2cfd1024,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2025-05-19 00:00:00,2025-04-20,2025-05-20,12,0.663552,0.0,0.000000000,0
sub_efb41c2589b065cca88b2aebbbe7,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2025-05-19 00:00:00,2025-04-29,2025-05-19,11,212.706304,0.0,0.000000000,0
sub_34742fe6d48bda79bb34a4067eac,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2025-05-19 00:00:00,2025-04-20,2025-05-20,12,1518.590976,386.0,1154.000000000,0
sub_412907a13448eaf13736b23fc4e8,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,pln_be484393f3f4236b0d97a8e08cc6,2025-05-19 00:00:00,2025-04-20,2025-05-20,1,130584.53094400001,143.78,68.000000000,0
sub_962735aa3907f379d1878990662a,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2025-05-19 00:00:00,2025-04-20,2025-05-20,15,0.0,0.0,0.000000000,0
sub_652514ae64c2013e86079f6ebb0c,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2025-05-19 00:00:00,2025-04-20,2025-05-20,3,0.0,46.0,0.000000000,0
sub_749545d4350c9b6eb7685202e471,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2025-05-19 00:00:00,2025-04-20,2025-05-20,11,67.54508799999999,260.0,330.000000000,0
sub_4343251f3c4db9b31afc0097152f,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,pln_c2e73083cdcd7349ed576eea5f06,2025-05-19 00:00:00,2025-05-16,2025-05-19,1,0.0,0.0,0.000000000,0
sub_fca221e7c4db84ce6bebcc294c3c,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,pln_b109c69e95246b6d535b9cc9174f,2025-05-19 00:00:00,2025-05-18,2025-05-19,1,0.0,0.0,0.000000000,0
sub_d57f3aae8a88e98e902a44f7dfc9,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,pln_c2e73083cdcd7349ed576eea5f06,2025-05-19 00:00:00,2025-05-16,2025-05-19,2,824.3456,129.20999999999998,150.000000000,0
sub_d9aeacd2a0a4b18c4efa9fd3e88f,2aeca1a6c1ecf52b28b7f7646b6fb90563a417ee3e5dc32f9d1a50d7e8b9e13a,pln_c5b25fc1ad1cfcaf90a87b7e086a,2025-05-19 00:00:00,2025-04-20,2025-05-20,2,9154.905711,0.0,0.000000000,0
sub_62774c39a1570932dd0481496f82,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2025-05-19 00:00:00,2025-04-20,2025-05-20,7,0.0,0.0,0.000000000,0
sub_b68354e370a8a97fb0ea004d31bf,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,pln_be484393f3f4236b0d97a8e08cc6,2025-05-19 00:00:00,2025-04-20,2025-05-20,1,51041.998848,300.8,183.000000000,0
sub_034a5a5a1e3e0e5b8b8765c66d6a,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,pln_b109c69e95246b6d535b9cc9174f,2025-05-19 00:00:00,2025-05-02,2025-05-19,1,211464.075264,925.1,142.000000000,0
sub_04fadad911fcf880b6196aa3d708,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_af7b4a30086929d37e7f4eb3daed,2025-05-19 00:00:00,2025-04-20,2025-05-20,9,6.037504,0.0,0.000000000,0
sub_7b5c24df523c6058aaa25cccf256,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_1d3f49d61a672755efc1865c4d9a,2025-05-19 00:00:00,2025-04-20,2025-05-20,9,3232.094208,497.0,117.000000000,0
sub_2bed465cd04a4d5b5a62a14b8228,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_1d3f49d61a672755efc1865c4d9a,2025-05-19 00:00:00,2025-04-20,2025-05-20,13,19110.790144,827.0,153.000000000,0
sub_2ac213f4710756c1a9cff95dcfae,2aeca1a6c1ecf52b28b7f7646b6fb90563a417ee3e5dc32f9d1a50d7e8b9e13a,pln_c5b25fc1ad1cfcaf90a87b7e086a,2025-05-19 00:00:00,2025-04-20,2025-05-20,2,3406.191976,0.0,1.000000000,0
sub_038598c1693f19d1870ad1f33aec,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_af7b4a30086929d37e7f4eb3daed,2025-05-19 00:00:00,2025-05-07,2025-05-19,4,27.47392,130.0,361.000000000,0
sub_18b001afb08ed0502427382637c8,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2025-05-19 00:00:00,2025-04-20,2025-05-20,11,0.0,0.0,0.000000000,0
sub_3ff67c042a5420f9522eeb4653ab,2aeca1a6c1ecf52b28b7f7646b6fb90563a417ee3e5dc32f9d1a50d7e8b9e13a,pln_588c59e59103c836fb97c0352a47,2025-05-19 00:00:00,2025-04-20,2025-05-20,2,149.24704499999999,0.0,12.000000000,0
sub_013730c95aaa7c2d410b4c43048e,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2025-05-19 00:00:00,2025-04-25,2025-05-19,13,1453.453312,803.0,113.000000000,0
sub_6bafa95afaf56df414459f224e97,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2025-05-19 00:00:00,2025-04-29,2025-05-19,11,0.0,0.0,0.000000000,0
sub_4568f0b4e12cf6830a1510e78b4c,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2025-05-19 00:00:00,2025-04-20,2025-05-20,9,72.152064,27.0,487.000000000,0
sub_2ada7c044074f79ca69fda353721,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,pln_3547586bf1a44e88d28081a6a456,2025-05-19 00:00:00,2025-04-20,2025-05-20,1,3087.163392,20.68,27.000000000,0
sub_986ba859cb68953c37480f42fa8f,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_1d3f49d61a672755efc1865c4d9a,2025-05-19 00:00:00,2025-04-20,2025-05-20,10,1816.193024,642.0,275.000000000,0
sub_381512a0c5e0fabb67a753acde6c,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_af7b4a30086929d37e7f4eb3daed,2025-05-19 00:00:00,2025-04-20,2025-05-20,4,6144.033792,17.0,239.000000000,0
sub_908dcc5933df3e3a8947469bfde9,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_1d3f49d61a672755efc1865c4d9a,2025-05-19 00:00:00,2025-04-20,2025-05-20,10,9062.204416,168.0,419.000000000,0
sub_d56fd9053065f86954d54bd4d31b,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2025-05-19 00:00:00,2025-04-20,2025-05-20,2,0.0,0.0,0.000000000,0
sub_2ee4f1d4293cdc10bbc251f1d55b,2aeca1a6c1ecf52b28b7f7646b6fb90563a417ee3e5dc32f9d1a50d7e8b9e13a,pln_c5b25fc1ad1cfcaf90a87b7e086a,2025-05-19 00:00:00,2025-04-20,2025-05-20,2,1203.3686500000001,0.0,0.000000000,0
sub_38db929aeecf670e35ca741f7dc1,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2025-05-19 00:00:00,2025-04-20,2025-05-20,14,78.103552,46.0,0.000000000,0
sub_128d3ec503fc48f0b06cdbd309e8,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,pln_be484393f3f4236b0d97a8e08cc6,2025-05-19 00:00:00,2025-04-20,2025-05-20,1,0.0,0.0,0.000000000,0
sub_c33e7be0f37c713444158ce3dd79,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2025-05-19 00:00:00,2025-04-25,2025-05-19,13,5.8593280000000005,0.0,3.000000000,0
sub_4d0d988e7533569999bb640b382d,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2025-05-19 00:00:00,2025-04-20,2025-05-20,9,1035.165696,596.0,135.000000000,0
sub_cd7be8e64528644ae16b91727b5c,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2025-05-19 00:00:00,2025-04-20,2025-05-20,7,1179.444224,182.0,3126.000000000,0
sub_8d380e9ba6aba9e2c956eaba6a83,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_af7b4a30086929d37e7f4eb3daed,2025-05-19 00:00:00,2025-04-20,2025-05-20,9,0.0,0.0,0.000000000,0
sub_53bb812d12dee5699113ec1731f7,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,pln_3547586bf1a44e88d28081a6a456,2025-05-19 00:00:00,2025-04-20,2025-05-20,1,5000.005632,63.93,84.000000000,0
sub_a58a4eeaec358cc3b9f58eeae204,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2025-05-19 00:00:00,2025-04-20,2025-05-20,9,992.698368,158.0,383.000000000,0
sub_1af3274ec6c5ea13cbfc60d418a6,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2025-05-19 00:00:00,2025-04-20,2025-05-20,3,1100.230656,173.0,679.000000000,0
sub_3c8115df024c787f585e44915859,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2025-05-19 00:00:00,2025-04-20,2025-05-20,2,0.0,0.0,0.000000000,0
sub_f555932454ed16c02e3c0b33430c,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2025-05-19 00:00:00,2025-04-20,2025-05-20,11,27.360256,164.0,110.000000000,0
sub_85b03f2127832dddb0d613957830,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2025-05-19 00:00:00,2025-04-20,2025-05-20,11,22.482944,265.0,86.000000000,0
sub_dea2d06c3716bc61a43c7086ff55,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2025-05-19 00:00:00,2025-04-20,2025-05-20,5,20.934656,0.0,0.000000000,0
sub_d0451b7ef16d891d1a0c79823899,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2025-05-19 00:00:00,2025-04-20,2025-05-20,12,1985.641472,329.0,134.000000000,0
sub_954d6a79d92e75ec0f32381813b5,2aeca1a6c1ecf52b28b7f7646b6fb90563a417ee3e5dc32f9d1a50d7e8b9e13a,pln_588c59e59103c836fb97c0352a47,2025-05-19 00:00:00,2025-04-20,2025-05-20,2,0.0,0.0,13.000000000,0
sub_a0b050dae4505c96a97445ed52bc,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2025-05-19 00:00:00,2025-04-20,2025-05-20,12,78.372864,0.0,0.000000000,0
